SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,ReserveStatus,ReserveYear,Area_Surveyed,Total_Count,Percent_Cover
2,SM,San Miguel Island,HR,Hare Rock,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2018,Inside,2003,6,39,6.5
2,SM,San Miguel Island,HR,Hare Rock,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2019,Inside,2003,6,71,11.8333
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,1985,Inside,2003,10,220,22
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,1986,Inside,2003,10,396,39.6
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,1987,Inside,2003,10,353,35.3
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,1988,Inside,2003,10,213,21.3
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,1989,Inside,2003,10,235,23.5
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,1990,Inside,2003,10,99,9.9
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,1991,Inside,2003,10,131,13.1
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,1992,Inside,2003,10,246,24.6
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,1993,Inside,2003,10,288,28.8
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,1994,Inside,2003,10,382,38.2
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,1995,Inside,2003,10,335,33.5
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,1996,Inside,2003,6,155,25.8333
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,1997,Inside,2003,6,106,17.6667
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,1998,Inside,2003,6,51,8.5
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,1999,Inside,2003,6,166,27.6667
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2000,Inside,2003,6,251,41.8333
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2001,Inside,2003,6,90,15
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2002,Inside,2003,6,81,13.5
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2003,Inside,2003,6,113,18.8333
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2004,Inside,2003,6,107,17.8333
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2005,Inside,2003,6,83,13.8333
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2006,Inside,2003,6,58,9.6667
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2007,Inside,2003,6,82,13.6667
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2008,Inside,2003,6,170,28.3333
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2009,Inside,2003,6,116,19.3333
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2010,Inside,2003,6,112,18.6667
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2011,Inside,2003,6,137,22.8333
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2012,Inside,2003,6,131,21.8333
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2013,Inside,2003,6,107,17.8333
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2014,Inside,2003,6,64,10.6667
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2015,Inside,2003,6,94,15.6667
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2016,Inside,2003,6,140,23.3333
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2017,Inside,2003,6,179,29.8333
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2018,Inside,2003,6,182,30.3333
2,SM,San Miguel Island,HR,Hare Rock,15001,Bare Substrate,Bare Substrate,2019,Inside,2003,6,241,40.1667
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1982,Inside,2003,5,351,70.2
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1983,Inside,2003,4,285,71.25
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1984,Inside,2003,5,326,65.2
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1985,Inside,2003,10,799,79.9
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1986,Inside,2003,10,768,76.8
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1987,Inside,2003,10,805,80.5
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1988,Inside,2003,10,756,75.6
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1989,Inside,2003,10,788,78.8
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1990,Inside,2003,10,782,78.2
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1991,Inside,2003,10,865,86.5
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1992,Inside,2003,10,753,75.3
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1993,Inside,2003,10,741,74.1
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1994,Inside,2003,10,732,73.2
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1995,Inside,2003,10,757,75.7
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1996,Inside,2003,6,477,79.5
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1997,Inside,2003,6,534,89
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1998,Inside,2003,6,470,78.3333
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,1999,Inside,2003,6,494,82.3333
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2000,Inside,2003,6,500,83.3333
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2001,Inside,2003,6,508,84.6667
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2002,Inside,2003,6,492,82
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2003,Inside,2003,6,459,76.5
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2004,Inside,2003,6,467,77.8333
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2005,Inside,2003,6,484,80.6667
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2006,Inside,2003,6,511,85.1667
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2007,Inside,2003,6,524,87.3333
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2008,Inside,2003,6,520,86.6667
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2009,Inside,2003,6,479,79.8333
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2010,Inside,2003,6,492,82
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2011,Inside,2003,6,459,76.5
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2012,Inside,2003,6,484,80.6667
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2013,Inside,2003,6,493,82.1667
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2014,Inside,2003,6,483,80.5
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2015,Inside,2003,6,521,86.8333
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2016,Inside,2003,6,511,85.1667
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2017,Inside,2003,6,495,82.5
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2018,Inside,2003,6,542,90.3333
2,SM,San Miguel Island,HR,Hare Rock,15002,Rock,Rock,2019,Inside,2003,6,523,87.1667
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1982,Inside,2003,5,37,7.4
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1983,Inside,2003,4,54,13.5
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1984,Inside,2003,5,156,31.2
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1985,Inside,2003,10,140,14
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1986,Inside,2003,10,117,11.7
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1987,Inside,2003,10,75,7.5
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1988,Inside,2003,10,215,21.5
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1989,Inside,2003,10,168,16.8
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1990,Inside,2003,10,160,16
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1991,Inside,2003,10,104,10.4
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1992,Inside,2003,10,235,23.5
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1993,Inside,2003,10,192,19.2
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1994,Inside,2003,10,187,18.7
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1995,Inside,2003,10,208,20.8
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1996,Inside,2003,6,100,16.6667
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1997,Inside,2003,6,56,9.3333
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1998,Inside,2003,6,67,11.1667
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,1999,Inside,2003,6,97,16.1667
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2000,Inside,2003,6,41,6.8333
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2001,Inside,2003,6,78,13
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2002,Inside,2003,6,89,14.8333
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2003,Inside,2003,6,122,20.3333
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2004,Inside,2003,6,98,16.3333
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2005,Inside,2003,6,106,17.6667
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2006,Inside,2003,6,88,14.6667
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2007,Inside,2003,6,64,10.6667
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2008,Inside,2003,6,54,9
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2009,Inside,2003,6,117,19.5
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2010,Inside,2003,6,76,12.6667
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2011,Inside,2003,6,120,20
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2012,Inside,2003,6,49,8.1667
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2013,Inside,2003,6,105,17.5
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2014,Inside,2003,6,109,18.1667
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2015,Inside,2003,6,33,5.5
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2016,Inside,2003,6,73,12.1667
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2017,Inside,2003,6,77,12.8333
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2018,Inside,2003,6,57,9.5
2,SM,San Miguel Island,HR,Hare Rock,15003,Cobble,Cobble,2019,Inside,2003,6,76,12.6667
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1982,Inside,2003,5,112,22.4
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1983,Inside,2003,4,31,7.75
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1984,Inside,2003,5,18,3.6
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1985,Inside,2003,10,61,6.1
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1986,Inside,2003,10,115,11.5
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1987,Inside,2003,10,120,12
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1988,Inside,2003,10,29,2.9
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1989,Inside,2003,10,44,4.4
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1990,Inside,2003,10,58,5.8
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1991,Inside,2003,10,31,3.1
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1992,Inside,2003,10,12,1.2
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1993,Inside,2003,10,67,6.7
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1994,Inside,2003,10,81,8.1
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1995,Inside,2003,10,35,3.5
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1996,Inside,2003,6,23,3.8333
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1997,Inside,2003,6,10,1.6667
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1998,Inside,2003,6,63,10.5
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,1999,Inside,2003,6,9,1.5
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2000,Inside,2003,6,59,9.8333
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2001,Inside,2003,6,14,2.3333
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2002,Inside,2003,6,19,3.1667
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2003,Inside,2003,6,19,3.1667
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2004,Inside,2003,6,35,5.8333
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2005,Inside,2003,6,10,1.6667
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2006,Inside,2003,6,1,0.1667
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2007,Inside,2003,6,12,2
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2008,Inside,2003,6,26,4.3333
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2009,Inside,2003,6,4,0.6667
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2010,Inside,2003,6,32,5.3333
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2011,Inside,2003,6,21,3.5
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2012,Inside,2003,6,67,11.1667
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2013,Inside,2003,6,2,0.3333
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2014,Inside,2003,6,8,1.3333
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2015,Inside,2003,6,46,7.6667
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2016,Inside,2003,6,16,2.6667
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2017,Inside,2003,6,28,4.6667
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2018,Inside,2003,6,1,0.1667
2,SM,San Miguel Island,HR,Hare Rock,15004,Sand,Sand,2019,Inside,2003,6,1,0.1667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,1985,Outside,Outside,10,1,0.1
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,1986,Outside,Outside,10,12,1.2
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,1987,Outside,Outside,10,4,0.4
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,1988,Outside,Outside,10,13,1.3
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,1989,Outside,Outside,10,2,0.2
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,1990,Outside,Outside,10,1,0.1
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,1991,Outside,Outside,10,1,0.1
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,1992,Outside,Outside,10,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,1993,Outside,Outside,10,1,0.1
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,1994,Outside,Outside,10,1,0.1
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,1995,Outside,Outside,10,3,0.3
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,1996,Outside,Outside,6,2,0.3333
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,1997,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,1998,Outside,Outside,6,1,0.1667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,1999,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2000,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2001,Outside,Outside,6,99,16.5
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2002,Outside,Outside,6,4,0.6667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2003,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2004,Outside,Outside,6,1,0.1667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2005,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2006,Outside,Outside,6,1,0.1667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2007,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2008,Outside,Outside,6,3,0.5
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2009,Outside,Outside,6,2,0.3333
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2010,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2011,Outside,Outside,6,1,0.1667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2012,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2013,Outside,Outside,6,1,0.1667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2014,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2015,Outside,Outside,6,1,0.1667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2016,Outside,Outside,6,2,0.3333
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2017,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2018,Outside,Outside,6,4,0.6667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,1001,Chlorophyta,green algae,2019,Outside,Outside,6,1,0.1667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1982,Outside,Outside,5,13,2.6
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1983,Outside,Outside,4,327,81.75
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1984,Outside,Outside,5,90,18
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1985,Outside,Outside,10,13,1.3
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1986,Outside,Outside,10,1,0.1
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1987,Outside,Outside,10,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1988,Outside,Outside,10,48,4.8
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1989,Outside,Outside,10,2,0.2
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1990,Outside,Outside,10,26,2.6
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1991,Outside,Outside,10,5,0.5
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1992,Outside,Outside,10,15,1.5
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1993,Outside,Outside,10,19,1.9
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1994,Outside,Outside,10,3,0.3
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1995,Outside,Outside,10,3,0.3
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1996,Outside,Outside,6,6,1
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1997,Outside,Outside,6,3,0.5
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1998,Outside,Outside,6,6,1
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),1999,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),2000,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),2001,Outside,Outside,6,177,29.5
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),2002,Outside,Outside,6,4,0.6667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),2003,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),2004,Outside,Outside,6,3,0.5
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),2005,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),2006,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),2007,Outside,Outside,6,1,0.1667
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),2008,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),2009,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),2010,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),2011,Outside,Outside,6,14,2.3333
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),2012,Outside,Outside,6,0,0
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2001,Phaeophyta,brown algae (miscellaneous),2013,Outside,Outside,6,2,0.3333
